reply_to_mismatch,spf_dkim_failure,url_count,ip_based_urls,suspicious_tld_count,urgency_density,credential_request_density,uppercase_ratio,zero_width_chars,leetspeak_anomalies,html_tag_count,text_entropy,suspicious_attachments_count,is_malicious
0,0,1,0,0,0.0,0.0,0.05806451612903226,0,0,0,4.7119008189070275,0,0
0,0,1,0,0,0.0,0.0,0.04225352112676056,0,0,0,4.794129428120014,0,0
0,0,1,0,0,0.0,0.0,0.06626506024096386,0,0,0,5.012288990305697,0,0
0,0,1,0,0,0.0,0.0,0.03488372093023256,0,0,0,4.818599578370859,0,0
0,0,4,0,0,0.0,0.0,0.0962566844919786,0,0,0,5.230859853465177,0,0
0,0,4,0,0,0.0,0.0,0.04952581664910432,0,0,0,4.795997934921563,0,0
0,0,1,0,0,0.0,0.0,0.04411764705882353,0,0,0,4.810660504801366,0,0
0,0,1,0,0,0.0,0.0,0.05185185185185185,0,0,0,4.8650699704607705,0,0
0,0,4,0,0,0.0,0.0,0.09170305676855896,0,0,0,5.230046767443375,0,0
0,0,1,0,0,0.0,0.0,0.07142857142857142,0,0,0,5.066805867120573,0,0
0,0,1,0,0,0.0,0.0,0.05384615384615385,0,0,0,4.997098445513305,0,0
0,0,1,0,0,0.0,0.0,0.05982905982905983,0,0,0,5.0153855389476245,0,0
0,0,1,0,0,0.0,0.0,0.06837606837606838,0,0,0,4.856664639181912,0,0
0,0,1,0,0,0.0,0.0,0.07194244604316546,0,0,0,4.863158573662024,0,0
0,0,1,0,0,0.0,0.0,0.043795620437956206,0,0,0,4.749652280299918,0,0
0,0,1,0,0,0.0,0.0,0.07142857142857142,0,0,0,5.046802188034506,0,0
0,0,1,0,0,0.0,0.0,0.07462686567164178,0,0,0,5.140358714639868,0,0
0,0,4,0,0,0.0,0.0,0.056220095693779906,0,0,0,4.915406314610674,0,0
0,0,1,0,0,0.0,0.0,0.045454545454545456,0,0,0,4.7353956637000785,0,0
0,0,1,0,0,0.0,0.0,0.06504065040650407,0,0,0,5.033909922824831,0,0
0,0,4,0,0,0.0,0.0,0.0639386189258312,0,0,0,5.039254324794081,0,0
0,0,1,0,0,0.0,0.0,0.09090909090909091,0,0,0,5.101827749072641,0,0
0,0,4,0,0,0.0,0.0,0.049403747870528106,0,0,0,4.860170382206305,0,0
0,0,3,0,0,0.0,0.0,0.05082212257100149,0,0,0,4.761402700825241,0,0
0,0,7,0,0,0.0,0.0,0.04814004376367615,0,0,0,5.268518639593399,0,0
0,0,4,0,0,0.0,0.0,0.07951070336391437,0,0,0,5.1692655281700475,0,0
0,0,1,0,0,0.0,0.0,0.06796116504854369,0,0,0,5.058983665178881,0,0
0,0,1,0,0,0.0,0.0,0.0875,0,0,0,5.055879827750755,0,0
0,0,1,0,0,0.0,0.0,0.064,0,0,0,5.053934823691339,0,0
0,0,1,0,0,0.0,0.0,0.13043478260869565,0,0,0,5.164248117155226,0,0
0,0,1,0,0,0.0,0.0,0.08280254777070063,0,0,0,4.997068567332859,0,0
0,0,1,0,0,0.0,0.0,0.06818181818181818,0,0,0,4.964140744954026,0,0
0,0,6,0,0,0.0031847133757961785,0.006369426751592357,0.05160857908847185,0,0,0,4.838718037049097,0,0
0,0,1,0,0,0.0,0.0,0.04093567251461988,0,0,0,4.920489747365925,0,0
0,0,1,0,0,0.0,0.0,0.05333333333333334,0,0,0,4.854569677186567,0,0
0,0,4,0,0,0.0,0.0,0.05232558139534884,0,0,0,5.042920078935073,0,0
0,0,1,0,0,0.0,0.0,0.1048951048951049,0,0,0,4.9697024703673796,0,0
0,0,4,0,0,0.0,0.0,0.07390300230946882,0,0,0,5.09689972118551,0,0
0,0,7,0,0,0.0,0.0,0.04328018223234624,0,0,0,5.251267554561859,0,0
0,0,4,0,0,0.0,0.0,0.04819277108433735,0,0,0,4.974650718116867,0,0
0,0,1,0,0,0.0,0.0,0.06629834254143646,0,0,0,4.987064492262145,0,0
0,0,5,0,0,0.0,0.0,0.07991803278688525,0,0,0,5.046204539155278,0,0
0,0,1,0,0,0.0,0.0,0.04878048780487805,0,0,0,5.009177162852517,0,0
0,0,1,0,0,0.0,0.0,0.08441558441558442,0,0,0,5.143316863787345,0,0
0,0,2,0,0,0.0,0.0,0.03498542274052478,0,0,0,5.031839848857609,0,0
0,0,4,0,0,0.0,0.0,0.06178489702517163,0,0,0,4.985692281287975,0,0
0,0,4,0,0,0.0,0.0055248618784530384,0.07950191570881227,0,0,0,4.978164799458892,0,0
0,0,3,0,0,0.0,0.0,0.035849056603773584,0,0,0,4.962118684735269,0,0
0,0,2,0,0,0.0,0.0,0.048,0,0,0,5.040123383120837,0,0
0,0,2,0,0,0.0,0.0,0.0718562874251497,0,0,0,5.0725124201754985,0,0
0,0,4,0,0,0.0,0.0,0.02481902792140641,0,0,0,4.6638187523596155,0,0
0,0,1,0,0,0.0,0.0,0.02763819095477387,0,0,0,4.783779985599152,0,0
0,0,1,0,0,0.0,0.0,0.057692307692307696,0,0,0,4.902033247229687,0,0
0,0,1,0,0,0.0,0.0,0.06172839506172839,0,0,0,4.790541018492703,0,0
0,0,1,0,0,0.0,0.0,0.021148036253776436,0,0,0,4.783198913473207,0,0
0,0,1,0,0,0.038461538461538464,0.0,0.0392156862745098,0,0,0,4.759572623897813,0,0
0,0,1,0,0,0.0,0.0,0.08552631578947369,0,0,0,5.029734535541935,0,0
0,0,1,0,0,0.0,0.0,0.02217741935483871,0,0,0,4.651791883893012,0,0
0,0,1,0,0,0.0,0.0,0.02881844380403458,0,0,0,4.745652815590584,0,0
0,0,1,0,0,0.0,0.0,0.10697674418604651,0,0,0,5.098971697973164,0,0
0,0,1,0,0,0.0,0.0,0.061452513966480445,0,0,0,4.856270283448736,0,0
0,0,4,0,0,0.0,0.0,0.04809286898839138,0,0,0,4.797899172134454,0,0
0,0,1,0,0,0.0,0.0,0.09271523178807947,0,0,0,5.059818449889126,0,0
0,0,1,0,0,0.0,0.0,0.07571801566579635,0,0,0,4.8922917768288015,0,0
0,0,1,0,0,0.0,0.0,0.08080808080808081,0,0,0,5.011710777763257,0,0
0,0,1,0,0,0.0,0.0,0.03414634146341464,0,0,0,4.757254079203367,0,0
0,0,1,0,0,0.0,0.0,0.0967741935483871,0,0,0,5.056837057414335,0,0
0,0,1,0,0,0.0,0.0,0.06198347107438017,0,0,0,4.9298736237233465,0,0
0,0,3,0,0,0.0,0.007874015748031496,0.05191256830601093,0,0,0,4.88889048408259,0,0
0,0,1,0,0,0.0,0.0,0.03910614525139665,0,0,0,4.8497425540178565,0,0
0,0,1,0,0,0.0,0.0,0.032362459546925564,0,0,0,4.699398217630987,0,0
0,0,1,0,0,0.0,0.0,0.02813852813852814,0,0,0,4.651777834548993,0,0
0,0,1,0,0,0.0,0.0,0.023076923076923078,0,0,0,4.660972014325103,0,0
0,0,1,0,0,0.0,0.0,0.03678929765886288,0,0,0,4.832418584339813,0,0
0,0,1,0,0,0.0,0.0,0.0486815415821501,0,0,0,4.782824862665317,0,0
0,0,2,0,0,0.0,0.0,0.03871351995235259,0,0,0,4.61679257256344,0,0
0,0,1,0,0,0.0,0.0,0.026052104208416832,0,0,0,4.734595921908503,0,0
0,0,1,0,0,0.0,0.0,0.023936170212765957,0,0,0,4.741942399734613,0,0
0,0,1,0,0,0.0,0.0,0.07377049180327869,0,0,0,4.94962116130849,0,0
0,0,1,0,0,0.0,0.0,0.125,0,0,0,5.051141642935692,0,0
0,0,1,0,0,0.0,0.0,0.07751937984496124,0,0,0,5.112498338326974,0,0
0,0,1,0,0,0.0,0.0,0.06818181818181818,0,0,0,5.0245902210558,0,0
0,0,1,0,0,0.0,0.0,0.06666666666666667,0,0,0,5.072611487500381,0,0
0,0,1,0,0,0.0,0.0,0.08088235294117647,0,0,0,5.065677578316369,0,0
0,0,1,0,0,0.0,0.0,0.07291666666666667,0,0,0,5.0258813415423145,0,0
0,0,1,0,0,0.0,0.0,0.09782608695652174,0,0,0,5.017019747965947,0,0
0,0,1,0,0,0.0,0.003401360544217687,0.11136536994660565,0,0,0,4.829037204874538,0,0
0,0,4,0,0,0.0,0.0,0.06763285024154589,0,0,0,5.192024499241934,0,0
0,0,3,0,0,0.0,0.0,0.05813953488372093,0,0,0,4.848439528137173,0,0
0,0,3,0,0,0.0,0.0,0.1,0,0,0,5.0333281769953135,0,0
0,0,20,0,0,0.0,0.0,0.0457516339869281,0,0,0,4.900734841076537,0,0
0,0,4,0,0,0.0,0.0,0.04936170212765958,0,0,0,4.830963925971477,0,0
0,0,3,0,0,0.0,0.0,0.1130952380952381,0,0,0,5.285668266504885,0,0
0,0,2,0,0,0.0,0.0,0.05747126436781609,0,0,0,4.79215334514211,0,0
0,0,1,0,0,0.0,0.0,0.047619047619047616,0,0,0,4.9580980675096775,0,0
0,0,4,0,0,0.0,0.0,0.07580174927113703,0,0,0,5.151570746268339,0,0
0,0,1,0,0,0.0,0.0,0.06217616580310881,0,0,0,4.91913223615427,0,0
0,0,1,0,0,0.0,0.0,0.11206896551724138,0,0,0,5.031925556172736,0,0
0,0,3,0,0,0.0,0.0,0.08979591836734693,0,0,0,5.117113172779191,0,0
0,0,2,0,0,0.0,0.0,0.06666666666666667,0,0,0,4.919714486664321,0,0
0,0,1,0,0,0.0,0.0,0.12857142857142856,0,0,0,5.046766308882883,0,0
0,0,3,0,0,0.0,0.0,0.08991825613079019,0,0,0,5.010525378211308,0,0
0,0,1,0,0,0.0,0.0,0.08433734939759036,0,0,0,5.120587561893347,0,0
0,0,1,0,0,0.0,0.02564102564102564,0.0670391061452514,0,0,0,4.917328988099761,0,0
0,0,1,0,0,0.0,0.0,0.1291866028708134,0,0,0,5.107003577887352,0,0
0,0,1,0,0,0.0,0.0,0.055900621118012424,0,0,0,5.042765038973396,0,0
0,0,1,0,0,0.0,0.0,0.06015037593984962,0,0,0,4.883625718626712,0,0
0,0,4,0,0,0.0,0.0,0.06012024048096192,0,0,0,5.062647174054357,0,0
0,0,2,0,0,0.0,0.0,0.06716417910447761,0,0,0,5.017792073050198,0,0
0,0,4,0,0,0.0,0.0,0.05444887118193891,0,0,0,4.841740194348317,0,0
0,0,1,0,0,0.0,0.0,0.05142857142857143,0,0,0,4.933992891337146,0,0
0,0,1,0,0,0.0,0.0,0.05142857142857143,0,0,0,5.001248136210385,0,0
0,0,3,0,0,0.0,0.0,0.1001890359168242,0,0,0,5.184579674826919,0,0
0,0,5,0,0,0.0,0.0,0.058186738836265225,0,0,0,5.019365387548032,0,0
0,0,1,0,0,0.0027662517289073307,0.0013831258644536654,0.04633830200907323,0,0,0,4.613340948654236,0,0
0,0,3,0,0,0.0008539709649871904,0.0,0.04503894344734169,0,0,0,4.67089232880831,0,0
0,0,4,0,0,0.0,0.0,0.08846153846153847,0,0,0,5.13705706338069,0,0
0,0,3,0,0,0.0,0.0,0.048748353096179184,0,0,0,4.8535136247831625,0,0
0,0,6,0,0,0.0,0.0,0.047775947281713346,0,0,0,4.94976806543361,0,0
0,0,1,0,0,0.0,0.0,0.09482758620689655,0,0,0,5.160030583442446,0,0
0,0,1,0,0,0.0,0.0,0.06315789473684211,0,0,0,4.995159204207827,0,0
0,0,1,0,0,0.0,0.0,0.08661417322834646,0,0,0,5.135330571399557,0,0
0,0,4,0,0,0.0,0.0,0.05908096280087528,0,0,0,4.9947298521578505,0,0
0,0,5,0,0,0.0,0.0,0.07523510971786834,0,0,0,5.175946290392521,0,0
0,0,1,0,0,0.0,0.0,0.08074534161490683,0,0,0,5.101154785492272,0,0
0,0,1,0,0,0.0,0.0,0.08080808080808081,0,0,0,5.135416499434779,0,0
0,0,1,0,0,0.0,0.0,0.11428571428571428,0,0,0,5.080441668220804,0,0
0,0,4,0,0,0.0,0.0,0.07552083333333333,0,0,0,5.159189672027044,0,0
0,0,1,0,0,0.0,0.0,0.09411764705882353,0,0,0,5.090137887437386,0,0
0,0,3,0,0,0.0,0.0,0.08695652173913043,0,0,0,5.200983943471278,0,0
0,0,1,0,0,0.0,0.0,0.0392156862745098,0,0,0,4.704805271960371,0,0
0,0,1,0,0,0.0,0.0,0.059322033898305086,0,0,0,4.880768616780495,0,0
0,0,1,0,0,0.0,0.0,0.07692307692307693,0,0,0,5.0805785379430075,0,0
0,0,1,0,0,0.0,0.0,0.061224489795918366,0,0,0,4.9329810472435245,0,0
0,0,1,0,0,0.0,0.0,0.039473684210526314,0,0,0,4.758276088682511,0,0
0,0,1,0,0,0.0,0.0,0.1111111111111111,0,0,0,5.108473654915049,0,0
0,0,6,0,0,0.0008605851979345956,0.0017211703958691911,0.048641459243777316,0,0,0,4.646284633187963,0,0
0,0,4,0,0,0.0,0.0,0.0729483282674772,0,0,0,5.195327821635285,0,0
0,0,4,0,0,0.0,0.0,0.04221635883905013,0,0,0,4.789607263158681,0,0
0,0,1,0,0,0.0,0.0,0.06432748538011696,0,0,0,5.069672032737926,0,0
0,0,4,0,0,0.0,0.0,0.06529209621993128,0,0,0,5.073824051598822,0,0
0,0,3,0,0,0.0,0.0,0.061375661375661375,0,0,0,4.917674775524143,0,0
0,0,2,0,0,0.0,0.0,0.06557377049180328,0,0,0,5.047434505907438,0,0
0,0,1,0,0,0.002380952380952381,0.002380952380952381,0.03134068485200232,0,0,0,4.6343531542570675,0,0
0,0,12,0,0,0.0,0.0,0.08405797101449275,0,0,0,5.259681648743797,0,0
0,0,4,0,0,0.0,0.0,0.06041335453100159,0,0,0,4.967141468404778,0,0
0,0,1,0,0,0.0,0.0,0.10084033613445378,0,0,0,5.1099795128507255,0,0
0,0,1,0,0,0.0,0.0,0.06707317073170732,0,0,0,5.061891417464239,0,0
0,0,1,0,0,0.0,0.0,0.07518796992481203,0,0,0,5.107721200094706,0,0
0,0,1,0,0,0.0,0.0,0.07344632768361582,0,0,0,4.910614574091996,0,0
0,0,1,0,0,0.0,0.0,0.05517241379310345,0,0,0,4.820026309743934,0,0
0,0,1,0,0,0.0,0.0,0.10344827586206896,0,0,0,5.077173313114567,0,0
0,0,1,0,0,0.0,0.0,0.0625,0,0,0,4.831872184804116,0,0
0,0,1,0,0,0.0,0.0,0.08530805687203792,0,0,0,4.999269814945515,0,0
0,0,1,0,0,0.0,0.0,0.0392156862745098,0,0,0,4.672318291049123,0,0
0,0,1,0,0,0.0,0.0,0.04830917874396135,0,0,0,4.87150780447265,0,0
0,0,7,0,0,0.025,0.0,0.045454545454545456,0,0,0,5.256392221349415,0,0
0,0,1,0,0,0.0625,0.0,0.12048192771084337,0,0,0,5.119933273728043,0,0
0,0,1,0,0,0.0,0.0,0.03773584905660377,0,0,0,4.799233197989178,0,0
0,0,1,0,0,0.0,0.0,0.08181818181818182,0,0,0,5.047228853882294,0,0
0,0,1,0,0,0.0,0.0,0.08433734939759036,0,0,0,5.197931187784072,0,0
0,0,1,0,0,0.0,0.0,0.06060606060606061,0,0,0,4.866353570153839,0,0
0,0,1,0,0,0.0,0.0,0.07971014492753623,0,0,0,5.063106021320058,0,0
0,0,1,0,0,0.0,0.0,0.040268456375838924,0,0,0,4.861405198267528,0,0
0,0,1,0,0,0.0,0.0,0.07216494845360824,0,0,0,5.127545517641591,0,0
0,0,1,0,0,0.0,0.0,0.04411764705882353,0,0,0,4.777570198608129,0,0
0,0,1,0,0,0.0,0.0,0.08602150537634409,0,0,0,5.1738436531634315,0,0
0,0,1,0,0,0.0,0.0,0.05737704918032787,0,0,0,4.871184524903278,0,0
0,0,1,0,0,0.0,0.0,0.08433734939759036,0,0,0,5.0898844239460415,0,0
0,0,1,0,0,0.0,0.0,0.0547945205479452,0,0,0,4.829620933057433,0,0
1,0,3,0,0,0.0008703220191470844,0.0,0.03213496686081543,0,2,0,4.584791093895607,0,0
1,0,1,0,0,0.0,0.0,0.054945054945054944,0,1,0,4.6506539183271,0,0
1,0,1,0,0,0.0,0.0,0.053475935828877004,0,1,0,4.712626873091069,0,0
1,0,1,0,0,0.0,0.0,0.06198347107438017,0,3,1,4.826806081390443,0,0
1,0,1,0,0,0.0,0.0,0.04691358024691358,0,3,1,4.687433676834452,0,0
1,0,3,0,0,0.0017574692442882249,0.0017574692442882249,0.03857142857142857,0,1,4,4.650898292490171,0,0
1,0,2,0,0,0.000691085003455425,0.000691085003455425,0.04043700340522134,0,1,0,4.618707601897251,0,0
0,0,2,0,0,0.0,0.0,0.01483679525222552,0,2,2,4.590702418445972,0,0
1,0,3,0,0,0.0,0.0,0.048500881834215165,0,3,1,4.7811266262949665,0,0
1,0,1,0,0,0.0,0.0,0.05514705882352941,0,1,0,4.640143713201511,0,0
1,0,3,0,0,0.0,0.0018867924528301887,0.08140774973338073,0,1,4,4.773799723502304,0,0
1,0,4,0,0,0.0,0.0,0.09534883720930233,0,1,5,4.988903517929708,0,0
1,0,1,0,0,0.0,0.005649717514124294,0.026041666666666668,0,1,0,4.502899419909917,0,0
1,0,1,0,0,0.0,0.0,0.04061895551257253,0,1,0,4.587770912501361,0,0
1,0,2,0,0,0.0,0.0,0.046296296296296294,0,1,0,4.6044557677090605,0,0
0,0,0,0,0,0.0,0.0,0.10569105691056911,0,3,0,4.939457210089095,0,0
0,0,4,0,0,0.0,0.0,0.04935064935064935,0,1,0,4.784589566640846,0,0
1,0,1,0,0,0.0,0.0,0.052941176470588235,0,1,0,4.64262317333994,0,0
1,0,1,0,0,0.0,0.0,0.03581800580832527,0,1,0,4.593109260536635,0,0
1,0,1,0,0,0.0,0.0,0.07222222222222222,0,1,1,4.533216906142143,0,0
1,0,2,0,0,0.0,0.0,0.10993975903614457,0,2,0,5.023721652543244,0,0
0,0,0,0,0,0.0,0.0,0.08344733242134063,0,3,0,4.879017232737714,0,0
1,0,3,0,0,0.0,0.0,0.045220966084275435,0,1,2,4.716360446461618,0,0
1,0,1,0,0,0.0,0.0,0.016798418972332016,0,1,0,4.343942028994236,0,0
0,0,1,0,0,0.007462686567164179,0.0,0.049253731343283584,0,2,1,4.7044054488386715,0,0
1,0,1,0,0,0.0,0.0,0.06779661016949153,0,1,0,4.673591229423616,0,0
1,0,1,0,0,0.0,0.0,0.07795473595976529,0,3,1,4.780084385484085,0,0
1,0,1,0,0,0.0,0.0,0.055876685934489405,0,1,0,4.59909130660324,0,0
1,0,1,0,0,0.0,0.0,0.06896551724137931,0,1,0,4.706555721422929,0,0
1,0,1,0,0,0.0,0.0,0.07773109243697479,0,3,1,4.805363567908277,0,0
1,0,1,0,0,0.0,0.0,0.04421768707482993,0,1,0,4.611918157059487,0,0
0,0,1,0,0,0.0,0.0,0.02102496714848883,0,2,0,4.610507405755827,0,0
1,0,1,0,0,0.0,0.0,0.0804953560371517,0,1,0,4.798133861653654,0,0
0,0,1,0,0,0.0,0.0,0.09859154929577464,0,0,0,4.728065962397321,0,0
1,0,4,0,0,0.0,0.0,0.03561643835616438,0,1,0,4.659746143772991,0,0
1,0,1,0,0,0.0,0.0,0.06875,0,1,0,4.701652763633588,0,0
1,0,3,0,0,0.001718213058419244,0.001718213058419244,0.029538904899135448,0,1,0,4.55738988220243,0,0
0,0,2,0,0,0.0,0.0,0.019550342130987292,0,3,0,4.47497989922878,0,0
0,0,4,0,0,0.0,0.0,0.06720977596741344,0,3,0,4.762744031507242,0,0
1,0,2,0,0,0.0,0.0,0.056890012642225034,0,2,1,4.76994366912755,0,0
1,0,1,0,0,0.0,0.0,0.07177814029363784,0,2,2,5.005817875177476,0,0
1,0,1,0,0,0.0,0.0,0.0668693009118541,0,1,0,4.705155539279725,0,0
0,0,1,0,0,0.0,0.0,0.04905660377358491,0,2,0,4.758797458923925,0,0
0,0,1,0,0,0.0,0.0,0.04271356783919598,0,0,0,4.565597310363441,0,0
0,0,1,0,0,0.0,0.0,0.03807106598984772,0,2,0,4.673961900094051,0,0
0,0,2,0,0,0.0,0.0,0.0392156862745098,0,3,0,4.7627248043933275,0,0
0,0,0,0,0,0.0,0.0,0.026239067055393587,0,0,2,4.854047568448731,0,0
0,0,0,0,0,0.0,0.001996007984031936,0.03571428571428571,0,5,5,4.836986703764308,0,0
0,0,1,0,0,0.0,0.0,0.02962962962962963,0,1,0,4.586996032331649,0,0
0,0,1,0,0,0.0,0.0,0.03526448362720403,0,1,0,4.606980948425224,0,0
1,0,1,0,0,0.0,0.0013245033112582781,0.018660812294182216,0,1,0,4.418747145107817,0,0
1,0,1,0,0,0.0,0.0,0.045662100456621,0,1,0,4.606241166689023,0,0
1,0,2,0,0,0.0,0.0,0.04639175257731959,0,8,2,4.8307687067600655,0,0
1,0,2,0,0,0.0,0.0,0.04404145077720207,0,1,0,4.703105636273911,0,0
1,0,3,0,0,0.0,0.0,0.053125,0,1,0,4.9163671430968865,0,0
0,0,2,0,0,0.0,0.0,0.02564102564102564,0,2,0,4.643697574921767,0,0
1,0,2,0,0,0.0,0.0,0.035919540229885055,0,1,0,4.575598371275902,0,0
1,0,2,0,0,0.0,0.0,0.04245283018867924,0,1,0,4.669864285528724,0,0
0,0,1,0,0,0.0,0.0,0.043835616438356165,0,2,0,4.7615117603734465,0,0
0,0,2,0,0,0.0,0.0,0.04340567612687813,0,2,0,4.650910241778276,0,0
0,0,1,0,0,0.0,0.00425531914893617,0.037998146431881374,0,3,0,4.555409997260118,0,0
1,0,2,0,0,0.0,0.0,0.05562273276904474,0,1,0,4.803441231741997,0,0
0,0,1,0,0,0.0,0.0,0.03018867924528302,0,2,0,4.55715902581049,0,0
1,0,1,0,0,0.0,0.0,0.04150943396226415,0,1,0,4.524332034933104,0,0
0,0,3,0,0,0.0,0.0030581039755351682,0.04380103934669636,0,4,1,4.7137007557711845,0,0
0,0,1,0,0,0.0,0.0,0.06020066889632107,0,2,0,4.774317933491497,0,0
0,0,1,0,0,0.0,0.0,0.049204052098408106,0,3,2,4.708124872280564,0,0
1,0,1,0,0,0.0,0.0037313432835820895,0.054976303317535544,0,2,0,4.653314272475706,0,0
0,0,0,0,0,0.0,0.0,0.0,0,1336,0,4.252408987402397,0,0
0,0,1,0,0,0.003048780487804878,0.0,0.3638454461821527,0,1,183,5.22755450352996,0,1
0,0,7,0,0,0.0,0.0,0.07984790874524715,0,3,0,5.285266255292898,0,1
0,0,6,0,0,0.0,0.0,0.0889423076923077,0,1,0,5.306256599210971,0,1
0,0,6,6,0,0.0,0.00477326968973747,0.11123787792355962,0,1,0,4.937458253468692,0,1
0,0,5,0,0,0.0,0.0,0.06479481641468683,0,3,0,5.09276633342496,0,1
0,0,0,0,0,0.002506265664160401,0.0,0.24920331421287445,0,1,0,5.083166350488881,0,1
0,0,2,0,0,0.0,0.0,0.04669260700389105,0,0,0,4.745063745707722,0,1
0,0,13,0,0,0.0008230452674897119,0.0,0.05911813807325935,0,4,765,3.696233429116838,0,1
0,0,0,0,0,0.004140786749482402,0.0,0.2515625,0,2,0,5.165744758828206,0,1
0,0,0,0,0,0.0,0.0,0.18963165075034105,0,1,76,3.9693721381004865,0,1
0,0,3,3,0,0.0,0.0,0.2605932203389831,0,0,0,5.356725446742076,0,1
0,0,3,0,0,0.0,0.0,0.06732673267326733,0,0,37,5.077354778712901,0,1
0,0,6,0,0,0.0,0.0,0.0889423076923077,0,1,0,5.306256599210971,0,1
0,0,33,15,0,0.0,0.0033003300330033004,0.20063694267515925,0,4,137,5.449216897852769,0,1
0,0,0,0,0,0.0,0.0,0.332089552238806,0,4,204,5.077585606419226,0,1
0,0,0,0,0,0.002386634844868735,0.0,0.36904761904761907,0,0,0,5.25407612681208,0,1
0,0,2,0,0,0.0,0.0,0.03861003861003861,0,0,0,4.765865019049764,0,1
0,0,0,0,0,0.0,0.0,1.0,0,0,0,4.323907891490782,0,1
0,0,2,0,0,0.0,0.0,0.025396825396825397,0,0,0,4.416716695517011,0,1
0,0,7,0,0,0.0,0.0,0.07984790874524715,0,3,0,5.286523631896706,0,1
1,0,1,0,0,0.0024875621890547263,0.0024875621890547263,0.08760890609874153,0,3,0,4.772744318989026,0,1
0,0,0,0,0,0.006622516556291391,0.0,0.05558150397010743,0,0,0,4.613391379199973,0,1
0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,1
0,0,2,0,0,0.0,0.0,0.15695067264573992,0,0,1,5.041086964482517,0,1
0,0,3,1,0,0.0,0.0,0.20107238605898123,0,0,21,5.419121383927649,0,1
0,0,0,0,0,0.0,0.0,1.0,0,0,0,4.32445370726918,0,1
0,0,6,0,0,0.0,0.0,0.0889423076923077,0,1,0,5.30792674733041,0,1
0,0,39,0,0,0.0,0.0,0.18465430016863407,0,0,265,4.871942250516208,0,1
0,0,3,0,0,0.005681818181818182,0.0,0.06811731315042574,0,0,75,5.099666737390428,0,1
0,0,2,2,0,0.0024390243902439024,0.0,0.09845559845559845,0,2,192,4.979018234168882,0,1
0,0,1,0,0,0.002,0.0,0.24683247301736275,0,2,0,5.003395496051774,0,1
0,0,7,0,0,0.0,0.0,0.07984790874524715,0,3,0,5.286523631896706,0,1
0,0,0,0,0,0.0,0.0,0.16732128829536527,0,0,0,5.006433875198342,0,1
0,0,1,0,0,0.0,0.0,0.08498583569405099,0,1,0,4.845221695923401,0,1
0,0,24,0,0,0.0,0.0,0.3413784523513312,0,3,266,5.858928302610783,0,1
0,0,1,0,0,0.0008350730688935282,0.0008350730688935282,0.2268005540166205,0,0,422,5.210325926916146,0,1
0,0,4,2,0,0.0,0.0,0.09805013927576602,0,0,99,5.277923626471359,0,1
1,0,4,0,0,0.0,0.0,0.0884450784593438,0,0,0,4.939507135228348,0,1
0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,1
0,0,2,0,0,0.0,0.0,0.08795180722891566,0,3,0,4.768507598141325,0,1
0,0,1,0,0,0.0,0.0,0.09618104667609619,0,1,0,4.700208821273034,0,1
0,0,42,0,0,0.0,0.0,0.13057553956834533,0,0,139,5.27750623823593,0,1
0,0,2,0,0,0.0,0.0,0.04752851711026616,0,0,0,4.836872595494169,0,1
0,0,2,0,0,0.0,0.0,0.07701283547257877,0,0,48,5.0119557958150285,0,1
0,0,6,0,0,0.0,0.0,0.0889423076923077,0,1,0,5.31108426212636,0,1
0,0,3,0,0,0.0,0.0,0.10426206410707996,0,0,192,4.956006067382436,0,1
0,0,2,0,0,0.0,0.0,0.12058823529411765,0,0,0,4.574043109815118,0,1
0,0,0,0,0,0.0,0.0,0.816793893129771,0,0,0,4.729000414470397,0,1
0,0,1,0,0,0.0,0.0,0.07575757575757576,0,1,9,4.6271791894324625,0,1
0,0,3,0,0,0.005681818181818182,0.0,0.06786050895381715,0,0,75,5.105183703919797,0,1
0,0,2,0,0,0.0,0.0,0.038314176245210725,0,0,0,4.790373707538913,0,1
0,0,3,3,0,0.0,0.0,0.6784351145038168,0,1,102,5.369836462523516,0,1
0,0,2,0,0,0.0,0.0,0.08374384236453201,0,1,39,5.094373202473604,0,1
0,0,3,0,0,0.0,0.0,0.09735744089012517,0,0,0,4.781274330872505,0,1
0,0,23,0,0,0.0,0.0,0.23394723743155799,0,4,86,5.482132944806643,0,1
0,0,1,0,0,0.0,0.0,0.08887141171844279,0,1,0,4.877797858227748,0,1
0,0,2,0,0,0.0,0.0,0.025396825396825397,0,0,0,4.416716695517011,0,1
0,0,3,0,0,0.005681818181818182,0.0,0.06818181818181818,0,0,75,5.108802697027971,0,1
0,0,2,0,0,0.0,0.0,0.3906810035842294,0,0,28,5.531611923697482,0,1
0,0,1,0,0,0.0,0.0,0.15384615384615385,0,0,0,5.095478522296459,0,1
0,0,14,6,0,0.0,0.0,0.21061499578770007,0,0,74,5.464643905457147,0,1
0,0,1,0,0,0.0,0.0,0.04657534246575343,0,0,0,4.757951100298645,0,1
0,0,2,0,0,0.0,0.01,0.30246913580246915,0,0,0,5.14320033239956,0,1
0,0,1,0,0,0.0,0.0,0.13286713286713286,0,0,0,5.097840779069503,0,1
0,0,3,0,0,0.0,0.0,0.08342989571263036,0,0,0,4.908549389533778,0,1
